 written on 15Jun2021 at 20:04:13 
           4
         279
    3    2    2    3    2    3    6    2    2    2    1    2    2    1    1
    2    2    1    1    1    2    2    1    1    1    1    2    6    2    2
    2    2    2    6    2    2    3    1    1    1    3    2    1    1    1
    1    2    3    1    1    1    1    1    3    1    1    1    1    1    1
    2    1    1    1    1    1    2    2    1    1    1    1    2    3    2
    3    2    1    2    2    1    1    1    1    2    2    1    1    1    1
    1    2    1    1    1    1    1    1    2    1    1    1    1    1    2
    1    1    1    1    1    1    2    1    1    1    2    2    2    3    2
    1    1    2    3    1    1    1    1    1    3    1    1    1    1    1
    1    2    1    1    1    1    1    2    1    1    1    1    1    1    3
    1    1    1    1    1    3    2    1    1    2    3    2    2    2    1
    1    1    2    1    1    1    1    1    1    2    1    1    1    1    1
    2    1    1    1    1    1    1    2    1    1    1    1    1    2    2
    1    1    1    1    2    2    1    2    3    2    3    2    1    1    1
    1    2    2    1    1    1    1    1    2    1    1    1    1    1    1
    3    1    1    1    1    1    3    2    1    1    1    1    2    3    1
    1    1    3    2    2    6    2    2    2    2    2    6    2    1    1
    1    1    2    2    1    1    1    2    2    1    1    2    2    1    2
    2    2    6    3    2    3    2    2    3
   -3    1    1    2    3    0.000639    0.000000
   -3    1    1    3    3    0.002074    0.000000
   -3    1    1    4    3   -0.002720    0.000000
   -3    1    1    1    4   -0.007755   -0.000000
   -3    1    1    2    4   -0.007755    0.000000
   -3    1    1    3    4   -0.007755   -0.000000
   -3    1    1    4    4    0.015228   -0.000000
   -3    1    2    1    1   -0.003508   -0.000000
   -3    1    2    2    1   -0.001962   -0.000000
   -3    1    2    3    1    0.004046    0.000000
   -3    1    2    4    1    0.002133    0.000000
   -3    1    2    1    2   -0.001722   -0.000000
   -3    1    2    2    2    0.001564   -0.000000
   -3    1    2    3    2    0.001222   -0.000000
   -3    1    2    4    2   -0.000876    0.000000
   -3    1    2    1    3    0.002814    0.000000
   -3    1    2    2    3    0.001404    0.000000
   -3    1    2    3    3   -0.006649   -0.000000
   -3    1    2    4    3    0.000507    0.000000
   -3    1    2    1    4    0.001502   -0.000000
   -3    1    2    2    4   -0.003186   -0.000000
   -3    1    2    3    4   -0.000668    0.000000
   -3    1    2    4    4    0.001050   -0.000000
   -3    1    3    1    1    0.000897    0.000000
   -3    1    3    2    1   -0.001592   -0.000000
   -3    1    3    3    1    0.000930   -0.000000
   -3    1    3    4    1    0.000930   -0.000000
   -3    1    3    1    2   -0.000360    0.000000
   -3    1    3    2    2    0.000897    0.000000
   -3    1    3    3    2    0.000248   -0.000000
   -3    1    3    4    2    0.000248   -0.000000
   -3    1    3    1    3    0.000248   -0.000000
   -3    1    3    2    3    0.000930    0.000000
   -3    1    3    3    3   -0.004005   -0.000000
   -3    1    3    4    3    0.002853    0.000000
   -3    1    3    1    4    0.000248    0.000000
   -3    1    3    2    4    0.000930   -0.000000
   -3    1    3    3    4    0.002853    0.000000
   -3    1    3    4    4   -0.004005    0.000000
   -3    2   -2    1    1    0.000553    0.000000
   -3    2   -2    2    1   -0.000211   -0.000000
   -3    2   -2    3    1   -0.000142   -0.000000
   -3    2   -2    4    1   -0.000211   -0.000000
   -3    2   -2    1    2   -0.000366   -0.000000
   -3    2   -2    2    2    0.000513   -0.000000
   -3    2   -2    3    2   -0.000211    0.000000
   -3    2   -2    4    2    0.000061    0.000000
   -3    2   -2    1    3   -0.000261    0.000000
   -3    2   -2    2    3   -0.000366   -0.000000
   -3    2   -2    3    3    0.000553    0.000000
   -3    2   -2    4    3   -0.000366   -0.000000
   -3    2   -2    1    4   -0.000366   -0.000000
   -3    2   -2    2    4    0.000061    0.000000
   -3    2   -2    3    4   -0.000211   -0.000000
   -3    2   -2    4    4    0.000513    0.000000
   -3    2   -1    1    1    0.000064   -0.000000
   -3    2   -1    2    1   -0.000003   -0.000000
   -3    2   -1    3    1   -0.000481   -0.000000
   -3    2   -1    4    1    0.000518   -0.000000
   -3    2   -1    1    2   -0.000003   -0.000000
   -3    2   -1    2    2    0.000064    0.000000
   -3    2   -1    3    2   -0.000481    0.000000
   -3    2   -1    4    2    0.000518   -0.000000
   -3    2   -1    1    3   -0.000256    0.000000
   -3    2   -1    2    3   -0.000256    0.000000
   -3    2   -1    3    3    0.001904    0.000000
   -3    2   -1    4    3   -0.001236   -0.000000
   -3    2   -1    1    4    0.000691    0.000000
   -3    2   -1    2    4    0.000691   -0.000000
   -3    2   -1    3    4   -0.000807    0.000000
   -3    2   -1    4    4   -0.000032   -0.000000
   -3    2    0    1    1   -0.006649   -0.000000
   -3    2    0    2    1    0.002814   -0.000000
   -3    2    0    3    1    0.001404   -0.000000
   -3    2    0    4    1    0.000507   -0.000000
   -3    2    0    1    2    0.004046    0.000000
   -3    2    0    2    2   -0.003508   -0.000000
   -3    2    0    3    2   -0.001962   -0.000000
   -3    2    0    4    2    0.002133   -0.000000
   -3    2    0    1    3    0.001222   -0.000000
   -3    2    0    2    3   -0.001722    0.000000
   -3    2    0    3    3    0.001564    0.000000
   -3    2    0    4    3   -0.000876    0.000000
   -3    2    0    1    4   -0.000668    0.000000
   -3    2    0    2    4    0.001502    0.000000
   -3    2    0    3    4   -0.003186    0.000000
   -3    2    0    4    4    0.001050    0.000000
   -3    2    1    1    1   -0.006649   -0.000000
   -3    2    1    2    1    0.001404   -0.000000
   -3    2    1    3    1    0.002814   -0.000000
   -3    2    1    4    1    0.000507   -0.000000
   -3    2    1    1    2    0.001222   -0.000000
   -3    2    1    2    2    0.001564    0.000000
   -3    2    1    3    2   -0.001722   -0.000000
   -3    2    1    4    2   -0.000876   -0.000000
   -3    2    1    1    3    0.004046    0.000000
   -3    2    1    2    3   -0.001962    0.000000
   -3    2    1    3    3   -0.003508   -0.000000
   -3    2    1    4    3    0.002133    0.000000
   -3    2    1    1    4   -0.000668   -0.000000
   -3    2    1    2    4   -0.003186   -0.000000
   -3    2    1    3    4    0.001502    0.000000
   -3    2    1    4    4    0.001050    0.000000
   -3    2    2    1    1    0.000064   -0.000000
   -3    2    2    2    1   -0.000481   -0.000000
   -3    2    2    3    1   -0.000003   -0.000000
   -3    2    2    4    1    0.000518    0.000000
   -3    2    2    1    2   -0.000256   -0.000000
   -3    2    2    2    2    0.001904   -0.000000
   -3    2    2    3    2   -0.000256   -0.000000
   -3    2    2    4    2   -0.001236    0.000000
   -3    2    2    1    3   -0.000003    0.000000
   -3    2    2    2    3   -0.000481    0.000000
   -3    2    2    3    3    0.000064    0.000000
   -3    2    2    4    3    0.000518   -0.000000
   -3    2    2    1    4    0.000691    0.000000
   -3    2    2    2    4   -0.000807    0.000000
   -3    2    2    3    4    0.000691   -0.000000
   -3    2    2    4    4   -0.000032   -0.000000
   -3    2    3    1    1    0.000553    0.000000
   -3    2    3    2    1   -0.000142    0.000000
   -3    2    3    3    1   -0.000211   -0.000000
   -3    2    3    4    1   -0.000211   -0.000000
   -3    2    3    1    2   -0.000261   -0.000000
   -3    2    3    2    2    0.000553    0.000000
   -3    2    3    3    2   -0.000366    0.000000
   -3    2    3    4    2   -0.000366    0.000000
   -3    2    3    1    3   -0.000366    0.000000
   -3    2    3    2    3   -0.000211    0.000000
   -3    2    3    3    3    0.000513   -0.000000
   -3    2    3    4    3    0.000061   -0.000000
   -3    2    3    1    4   -0.000366    0.000000
   -3    2    3    2    4   -0.000211   -0.000000
   -3    2    3    3    4    0.000061   -0.000000
   -3    2    3    4    4    0.000513    0.000000
   -3    3   -3    1    1    0.000244   -0.000000
   -3    3   -3    2    1   -0.000032    0.000000
   -3    3   -3    3    1   -0.000032   -0.000000
   -3    3   -3    4    1   -0.000032   -0.000000
   -3    3   -3    1    2   -0.000032   -0.000000
   -3    3   -3    2    2    0.000244   -0.000000
   -3    3   -3    3    2   -0.000032    0.000000
   -3    3   -3    4    2   -0.000032   -0.000000
   -3    3   -3    1    3   -0.000032    0.000000
   -3    3   -3    2    3   -0.000032   -0.000000
   -3    3   -3    3    3    0.000244   -0.000000
   -3    3   -3    4    3   -0.000032   -0.000000
   -3    3   -3    1    4   -0.000032    0.000000
   -3    3   -3    2    4   -0.000032    0.000000
   -3    3   -3    3    4   -0.000032    0.000000
   -3    3   -3    4    4    0.000244   -0.000000
   -3    3   -2    1    1    0.000513   -0.000000
   -3    3   -2    2    1   -0.000366    0.000000
   -3    3   -2    3    1   -0.000211   -0.000000
   -3    3   -2    4    1    0.000061   -0.000000
   -3    3   -2    1    2   -0.000211    0.000000
   -3    3   -2    2    2    0.000553    0.000000
   -3    3   -2    3    2   -0.000142    0.000000
   -3    3   -2    4    2   -0.000211    0.000000
   -3    3   -2    1    3   -0.000366    0.000000
   -3    3   -2    2    3   -0.000261   -0.000000
   -3    3   -2    3    3    0.000553    0.000000
   -3    3   -2    4    3   -0.000366   -0.000000
   -3    3   -2    1    4    0.000061    0.000000
   -3    3   -2    2    4   -0.000366    0.000000
   -3    3   -2    3    4   -0.000211   -0.000000
   -3    3   -2    4    4    0.000513    0.000000
   -3    3   -1    1    1   -0.004005   -0.000000
   -3    3   -1    2    1    0.000248    0.000000
   -3    3   -1    3    1    0.000930   -0.000000
   -3    3   -1    4    1    0.002853   -0.000000
   -3    3   -1    1    2    0.000930    0.000000
   -3    3   -1    2    2    0.000897   -0.000000
   -3    3   -1    3    2   -0.001592   -0.000000
   -3    3   -1    4    2    0.000930    0.000000
   -3    3   -1    1    3    0.000248    0.000000
   -3    3   -1    2    3   -0.000360    0.000000
   -3    3   -1    3    3    0.000897    0.000000
   -3    3   -1    4    3    0.000248   -0.000000
   -3    3   -1    1    4    0.002853    0.000000
   -3    3   -1    2    4    0.000248   -0.000000
   -3    3   -1    3    4    0.000930    0.000000
   -3    3   -1    4    4   -0.004005   -0.000000
   -3    3    0    1    1    0.052348    0.000000
   -3    3    0    2    1    0.001829   -0.000000
   -3    3    0    3    1    0.001829   -0.000000
   -3    3    0    4    1   -0.060793    0.000000
   -3    3    0    1    2    0.001829    0.000000
   -3    3    0    2    2   -0.003777    0.000000
   -3    3    0    3    2   -0.003784   -0.000000
   -3    3    0    4    2    0.001829   -0.000000
   -3    3    0    1    3    0.001829    0.000000
   -3    3    0    2    3   -0.003784    0.000000
   -3    3    0    3    3   -0.003777    0.000000
   -3    3    0    4    3    0.001829    0.000000
   -3    3    0    1    4   -0.060793   -0.000000
   -3    3    0    2    4    0.001829    0.000000
   -3    3    0    3    4    0.001829   -0.000000
   -3    3    0    4    4    0.052348   -0.000000
   -3    3    1    1    1   -0.004005    0.000000
   -3    3    1    2    1    0.000930   -0.000000
   -3    3    1    3    1    0.000248   -0.000000
   -3    3    1    4    1    0.002853   -0.000000
   -3    3    1    1    2    0.000248   -0.000000
   -3    3    1    2    2    0.000897    0.000000
   -3    3    1    3    2   -0.000360   -0.000000
   -3    3    1    4    2    0.000248    0.000000
   -3    3    1    1    3    0.000930    0.000000
   -3    3    1    2    3   -0.001592    0.000000
   -3    3    1    3    3    0.000897   -0.000000
   -3    3    1    4    3    0.000930   -0.000000
   -3    3    1    1    4    0.002853    0.000000
   -3    3    1    2    4    0.000930   -0.000000
   -3    3    1    3    4    0.000248    0.000000
   -3    3    1    4    4   -0.004005    0.000000
   -3    3    2    1    1    0.000513    0.000000
   -3    3    2    2    1   -0.000211   -0.000000
   -3    3    2    3    1   -0.000366   -0.000000
   -3    3    2    4    1    0.000061   -0.000000
   -3    3    2    1    2   -0.000366   -0.000000
   -3    3    2    2    2    0.000553   -0.000000
   -3    3    2    3    2   -0.000261    0.000000
   -3    3    2    4    2   -0.000366   -0.000000
   -3    3    2    1    3   -0.000211    0.000000
   -3    3    2    2    3   -0.000142   -0.000000
   -3    3    2    3    3    0.000553   -0.000000
   -3    3    2    4    3   -0.000211    0.000000
   -3    3    2    1    4    0.000061    0.000000
   -3    3    2    2    4   -0.000211   -0.000000
   -3    3    2    3    4   -0.000366    0.000000
   -3    3    2    4    4    0.000513   -0.000000
   -3    3    3    1    1    0.000244    0.000000
   -3    3    3    2    1   -0.000032    0.000000
   -3    3    3    3    1   -0.000032   -0.000000
   -3    3    3    4    1   -0.000032   -0.000000
   -3    3    3    1    2   -0.000032   -0.000000
   -3    3    3    2    2    0.000244    0.000000
   -3    3    3    3    2   -0.000032    0.000000
   -3    3    3    4    2   -0.000032   -0.000000
   -3    3    3    1    3   -0.000032    0.000000
   -3    3    3    2    3   -0.000032   -0.000000
   -3    3    3    3    3    0.000244    0.000000
   -3    3    3    4    3   -0.000032   -0.000000
   -3    3    3    1    4   -0.000032    0.000000
   -3    3    3    2    4   -0.000032    0.000000
   -3    3    3    3    4   -0.000032    0.000000
   -3    3    3    4    4    0.000244    0.000000
   -2   -3    2    1    1    0.000513   -0.000000
   -2   -3    2    2    1    0.000061    0.000000
   -2   -3    2    3    1   -0.000366   -0.000000
